region_id,date,lat,lon,ValidFrac_Land,ValidPixCount,LandPixCount,WaterFrac_Valid,WaterPixCount,WaterFrac_Valid_NoPerm,WaterPixCount_NoPerm,NDWI_mean,DSWE_mean,n_scenes,CC_min,CC_med,ROI_ValidFrac,ROI_ValidPix
11.0,2001-01-20,9.350043872117912,-13.450061524090042,1.0003593890386346,137690.4666666667,137641,0.7697448915611201,105986.53333333338,0.7697448915611201,105986.53333333338,0.15599555525532618,3.0087582921499765,2,1.0,1.0,1.0006378472677278,6711680.298039252
12.0,2001-01-20,9.350043872118201,-13.35006106666309,1.0003594175299175,137690.4705882354,137641,0.1567007499344223,21576.2,0.1567007499344223,21576.2,-0.42426724916771635,0.5866583672898601,2,1.0,1.0,1.0006378472677278,6711680.298039252
13.0,2001-01-20,9.350043872117313,-13.250060609236352,1.0003593890386349,137690.46666666673,137641,0.1213112309397358,16703.4,0.1213112309397358,16703.4,-0.49346841660640217,0.4292386255741741,2,1.0,1.0,1.0006378472677278,6711680.298039252
14.0,2001-01-20,9.350043872118329,-13.150060151804857,1.0003593890386349,137690.46666666673,137641,0.02299650859391378,3166.4000000000005,0.02299650859391378,3166.4000000000005,-0.5331147454929567,0.05913553927964994,2,1.0,1.0,1.0006378472677278,6711680.298039252
15.0,2001-01-20,9.35004387211693,-13.050059694377893,0.001312137528560728,180.6039215686272,137641,0.0,0.0,0.0,0.0,-0.607679763184416,0.0,2,1.0,1.0,1.0006378472677278,6711680.298039252
16.0,2001-01-20,9.450044339508668,-13.750062896375068,0.4970773784772006,68418.22745098037,137641,0.9661316030448944,66101.01176470587,0.9681472911014197,66238.92156862744,0.26628334601422327,3.8566951084242653,2,1.0,1.0,1.0006378472677278,6711680.298039252
17.0,2001-01-20,9.450044339509576,-13.65006243894937,1.0003594175299169,137690.4705882353,137641,1.0,137690.4705882353,1.0,137690.4705882353,0.3989697546703865,3.999963686666342,2,1.0,1.0,1.0006378472677278,6711680.298039252
18.0,2001-01-20,9.45004433950806,-13.550061981518365,1.000359389038634,137690.46666666662,137641,0.913455639872429,125774.1333333333,0.913455639872429,125774.1333333333,0.29139374068904855,3.622728661437224,2,1.0,1.0,1.0006378472677278,6711680.298039252
19.0,2001-01-20,9.450044339506865,-13.450061524089884,1.000359389038634,137690.46666666662,137641,0.10531351238551015,14500.666666666668,0.10531351238551015,14500.666666666668,-0.40764697161361313,0.3835017384403764,2,1.0,1.0,1.0006378472677278,6711680.298039252
20.0,2001-01-20,9.450044339507972,-13.350061066661814,1.0003594175299169,137690.4705882353,137641,0.06974677786806269,9603.466666666665,0.06974677786806269,9603.466666666665,-0.480922509847459,0.250285536726736,2,1.0,1.0,1.0006378472677278,6711680.298039252
21.0,2001-01-20,9.450044339508981,-13.250060609237499,1.0003593890386344,137690.46666666667,137641,0.03583593538550478,4934.266666666666,0.03583593538550478,4934.266666666666,-0.506328112273535,0.08484441188617756,2,1.0,1.0,1.0006378472677278,6711680.298039252
22.0,2001-01-20,9.45004433950805,-13.150060151803617,1.0003594175299166,137690.47058823524,137641,0.016180253122448283,2227.866666666667,0.016180253122448283,2227.866666666667,-0.5520231738782524,0.03628573552443717,2,1.0,1.0,1.0006378472677278,6711680.298039252
23.0,2001-01-20,9.450044339509153,-13.050059694379435,0.00131247942395185,180.65098039215658,137641,0.010767160161507418,1.9450980392156862,0.016237572179047477,2.933333333333333,-0.5806855204738005,0.016150740242261128,2,1.0,1.0,1.0006378472677278,6711680.298039252
24.0,2001-01-20,9.550044806843792,-13.750062896373317,0.49954805702986066,68758.29411764705,137641,0.9335032950035544,64186.09411764704,0.936566597455765,64396.721568627436,0.3581787380378881,3.7173587043901724,2,1.0,1.0,1.0006378472677278,6711680.298039252
25.0,2001-01-20,9.550044806845008,-13.65006243894893,1.0003593890386346,137690.4666666667,137641,0.655698947816143,90283.49411764707,0.655698947816143,90283.49411764707,0.13956856846720586,2.6036543062815896,2,1.0,1.0,1.0006378472677278,6711680.298039252
26.0,2001-01-20,9.550044806846227,-13.550061981519118,1.0003593890386344,137690.46666666667,137641,0.28535291819226577,39290.376470588235,0.28535291819226577,39290.376470588235,-0.2992000683408768,1.0066475617703354,2,1.0,1.0,1.0006378472677278,6711680.298039252
27.0,2001-01-20,9.55004480684644,-13.450061524090135,1.0003593890386342,137690.46666666665,137641,0.08844717886544555,12178.333333333334,0.08844717886544555,12178.333333333334,-0.4448409116037815,0.3063131458629185,2,1.0,1.0,1.0006378472677278,6711680.298039252
28.0,2001-01-20,9.550044806845966,-13.35006106666091,1.0003593890386349,137690.46666666673,137641,0.020364518095418845,2804.0,0.020364518095418845,2804.0,-0.5526804215311,0.052358018492686724,2,1.0,1.0,1.0006378472677278,6711680.298039252
29.0,2001-01-20,9.550044806845282,-13.25006060923807,1.0003593890386349,137690.46666666673,137641,0.0011891406667225081,163.73333333333335,0.0011891406667225081,163.73333333333335,-0.550370974704425,0.0012448211132506384,2,1.0,1.0,1.0006378472677278,6711680.298039252
